Customer Id,Geography Id,Customer Alternate Id,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Suffix,Gender,Email Address,Yearly Income,Total Children,Number of Children At Home,Education,Occupation,Owns House,Number of Cars Owned,Address Line 1,Address Line 2,Date of First Purchase,Commute Distance,Marital Status,Phone Number
11113,30,AW00011113,,Micheal,A,Blanco,FALSE,1973-02-17 00:00,,M,micheal11@adventure-works.com,70000,5,4,Bachelors,Professional,1,2,596 Marfargoa Drive,,2013-02-01 00:00,5-10 Miles,M,1 (11) 500 555-0131
11114,14,AW00011114,,Leslie,C,Moreno,FALSE,1967-11-25 00:00,,F,leslie7@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,7941 Cristobal,,2013-03-18 00:00,5-10 Miles,S,1 (11) 500 555-0115
11115,17,AW00011115,,Alvin,D,Cai,FALSE,1967-08-12 00:00,,M,alvin20@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,7759 Azalea Avenue,,2013-02-10 00:00,0-1 Miles,M,1 (11) 500 555-0191
11116,18,AW00011116,,Clinton,E,Carlson,FALSE,1979-04-02 00:00,,M,clinton14@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,2,7943 Cunha Ct.,,2013-03-15 00:00,5-10 Miles,M,1 (11) 500 555-0184
11117,8,AW00011117,,April,,Deng,FALSE,1966-08-21 00:00,,F,april1@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,485 Ash Lane,,2011-05-06 00:00,10+ Miles,M,1 (11) 500 555-0182
11118,6,AW00011118,,Alvin,M,Zeng,FALSE,1962-12-31 00:00,,M,alvin21@adventure-works.com,80000,1,0,Partial College,Skilled Manual,0,1,3853 Wildcat Circle,Unit 13c12,2013-07-10 00:00,0-1 Miles,S,1 (11) 500 555-0174
11119,13,AW00011119,,Evan,V,James,FALSE,1940-10-07 00:00,,M,evan8@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,4157 Sierra Ridge,,2013-02-03 00:00,0-1 Miles,S,1 (11) 500 555-0187
11120,18,AW00011120,,Beth,H,Jiménez,FALSE,1942-02-06 00:00,,F,beth8@adventure-works.com,40000,2,0,Bachelors,Management,1,1,7401 Las Palmas,,2011-05-14 00:00,5-10 Miles,S,1 (11) 500 555-0164
11121,10,AW00011121,,Orlando,,Suarez,FALSE,1966-05-18 00:00,,M,orlando19@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,7743 Hames Dr,,2013-06-24 00:00,10+ Miles,M,1 (11) 500 555-0198
11122,12,AW00011122,,Byron,,Vazquez,FALSE,1965-09-30 00:00,,M,byron9@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,3187 Hackamore Lane,,2013-02-21 00:00,5-10 Miles,M,1 (11) 500 555-0136
11123,39,AW00011123,,Philip,A,Alvarez,FALSE,1965-12-18 00:00,,M,philip4@adventure-works.com,70000,5,4,Partial College,Skilled Manual,1,3,2775 Mt. Olivet Pl.,,2013-04-17 00:00,10+ Miles,M,1 (11) 500 555-0191
11124,40,AW00011124,,Ross,F,Jordan,FALSE,1968-07-23 00:00,,M,ross1@adventure-works.com,80000,1,0,Partial College,Skilled Manual,1,1,6973 Dublin Court,,2011-05-05 00:00,5-10 Miles,S,1 (11) 500 555-0126
11125,37,AW00011125,,Dana,J,Navarro,FALSE,1961-10-06 00:00,,F,dana2@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,8481 Zartop Street,,2013-01-31 00:00,5-10 Miles,S,1 (11) 500 555-0172
11126,11,AW00011126,,Shaun,,Carson,FALSE,1954-10-05 00:00,,M,shaun16@adventure-works.com,10000,2,1,High School,Skilled Manual,0,2,57 Wolf Way,,2011-05-28 00:00,0-1 Miles,M,1 (11) 500 555-0155
11127,361,AW00011127,,Jan,,Edwards,FALSE,1981-04-19 00:00,,F,jan11@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,9409 The Alameda,,2013-04-10 00:00,5-10 Miles,M,111-555-0118
11128,635,AW00011128,,Samantha,,Long,FALSE,1981-06-03 00:00,,F,samantha35@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,1606 Alderwood Lane,,2013-06-19 00:00,5-10 Miles,M,175-555-0139
11129,638,AW00011129,,Julia,M,Wright,FALSE,1981-02-01 00:00,,F,julia17@adventure-works.com,40000,0,0,High School,Skilled Manual,1,1,7397 Central Blvd.,,2011-08-06 00:00,5-10 Miles,S,456-555-0174
11130,543,AW00011130,,Caroline,L,Russell,FALSE,1985-07-05 00:00,,F,caroline21@adventure-works.com,30000,0,0,High School,Skilled Manual,1,2,3884 Bates Court,,2013-12-09 00:00,5-10 Miles,M,424-555-0137
11131,50,AW00011131,,Amanda,,Rivera,FALSE,1985-09-09 00:00,,F,amanda7@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,9573 Royal Oak Rd.,,2013-10-18 00:00,0-1 Miles,M,918-555-0126
11132,51,AW00011132,,Melissa,E,Richardson,FALSE,1986-04-25 00:00,,F,melissa31@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,6832 Fruitwood Dr,,2013-04-09 00:00,5-10 Miles,S,928-555-0118
11133,542,AW00011133,,Angela,,Griffin,FALSE,1986-03-08 00:00,,F,angela23@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,3828 Baltic Sea Ct,,2013-12-30 00:00,0-1 Miles,S,598-555-0174
11134,30,AW00011134,,Larry,D,Townsend,FALSE,1957-02-22 00:00,,M,larry14@adventure-works.com,10000,5,0,High School,Skilled Manual,1,2,7034 Carson,,2011-05-03 00:00,5-10 Miles,S,1 (11) 500 555-0130
11135,302,AW00011135,,Marcus,L,Harris,FALSE,1985-05-02 00:00,,M,marcus14@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,9068 Quiet Place Drive,,2013-04-18 00:00,5-10 Miles,S,442-555-0119
11136,53,AW00011136,,Brianna,D,Morgan,FALSE,1984-04-24 00:00,,F,brianna30@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,9005 Eagle Ct.,,2013-01-03 00:00,0-1 Miles,S,954-555-0117
11137,641,AW00011137,,Jasmine,A,Taylor,FALSE,1984-01-17 00:00,,F,jasmine7@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,2457 Matterhorn Court,,2013-07-31 00:00,5-10 Miles,M,557-555-0146
11138,325,AW00011138,,Lauren,,Davis,FALSE,1984-03-14 00:00,,F,lauren23@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,8105 Pembrook Court,,2013-09-19 00:00,0-1 Miles,M,832-555-0121
11139,28,AW00011139,,Tanya,,Moreno,FALSE,1949-11-05 00:00,,F,tanya2@adventure-works.com,30000,2,0,Partial College,Clerical,0,2,6155 Wilbur Drive,,2013-09-14 00:00,5-10 Miles,S,1 (11) 500 555-0185
11140,301,AW00011140,,Javier,L,Alvarez,FALSE,1982-08-11 00:00,,M,javier1@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,8935 Etcheverry Dr.,,2013-03-19 00:00,5-10 Miles,S,763-555-0134
11141,314,AW00011141,,Nicole,,Ramirez,FALSE,1982-12-19 00:00,,F,nicole42@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1101 C Street,,2013-05-16 00:00,0-1 Miles,M,152-555-0162
11142,51,AW00011142,,Eduardo,,Patterson,FALSE,1983-02-11 00:00,,M,eduardo55@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,6255 Macalvey Dr.,,2013-02-13 00:00,0-1 Miles,S,190-555-0184
11143,334,AW00011143,,Jonathan,M,Henderson,FALSE,1982-08-04 00:00,,M,jonathan4@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,165 East Lane Road,,2013-06-15 00:00,5-10 Miles,M,149-555-0113
11144,607,AW00011144,,Edward,,Hernandez,FALSE,1985-03-08 00:00,,M,edward48@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,7607 Pine Hollow Road,,2013-01-25 00:00,0-1 Miles,S,178-555-0196
11145,536,AW00011145,,Jasmine,L,Coleman,FALSE,1985-06-06 00:00,,F,jasmine46@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,1961 Oak Grove Road,,2013-01-25 00:00,0-1 Miles,S,857-555-0115
11146,8,AW00011146,,Karla,L,Goel,FALSE,1945-02-22 00:00,,F,karla20@adventure-works.com,40000,2,0,Bachelors,Management,1,2,3272 Corrie Lane,,2013-02-05 00:00,5-10 Miles,S,1 (11) 500 555-0137
11147,40,AW00011147,,Ernest,L,Wu,FALSE,1944-08-04 00:00,,M,ernest6@adventure-works.com,60000,2,0,Graduate Degree,Management,1,1,1832 RiverRock Dr,,2011-05-13 00:00,0-1 Miles,M,1 (11) 500 555-0139
11148,22,AW00011148,,Ross,,Vazquez,FALSE,1947-02-13 00:00,,M,ross32@adventure-works.com,40000,2,0,Bachelors,Management,1,2,1201 Paso Del Rio Way,,2013-03-07 00:00,5-10 Miles,M,1 (11) 500 555-0163
11149,25,AW00011149,,Theodore,,Gill,FALSE,1946-10-18 00:00,,M,theodore14@adventure-works.com,40000,2,0,Bachelors,Management,1,2,9120 Pinewood Court,,2013-06-04 00:00,0-1 Miles,M,1 (11) 500 555-0194
11150,39,AW00011150,,Russell,M,Shen,FALSE,1946-09-12 00:00,,M,russell6@adventure-works.com,40000,2,0,Bachelors,Management,1,2,4755 Easley Drive,,2013-03-27 00:00,5-10 Miles,S,1 (11) 500 555-0191
11151,18,AW00011151,,Melinda,G,Gill,FALSE,1947-08-25 00:00,,F,melinda9@adventure-works.com,60000,2,0,Graduate Degree,Management,0,1,805 Rainier Dr.,,2011-05-15 00:00,0-1 Miles,S,1 (11) 500 555-0117
11152,633,AW00011152,,James,J,Williams,FALSE,1981-07-09 00:00,,M,james77@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6827 Seagull Court,,2013-01-09 00:00,5-10 Miles,S,355-555-0153
11153,635,AW00011153,,Angela,R,James,FALSE,1981-12-21 00:00,,F,angela34@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,,2013-03-29 00:00,5-10 Miles,M,847-555-0111
11154,553,AW00011154,,Megan,G,Walker,FALSE,1982-02-18 00:00,,F,megan25@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,,2013-01-10 00:00,5-10 Miles,S,918-555-0186
11155,301,AW00011155,,Hunter,J,Robinson,FALSE,1981-07-25 00:00,,M,hunter50@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,,2013-01-06 00:00,1-2 Miles,S,891-555-0125
11156,334,AW00011156,,Maria,,Roberts,FALSE,1981-08-06 00:00,,F,maria47@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,,2013-01-08 00:00,1-2 Miles,S,158-555-0199
11157,642,AW00011157,,Hannah,E,Long,FALSE,1980-12-08 00:00,,F,hannah32@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,,2013-07-24 00:00,5-10 Miles,M,974-555-0177
11158,361,AW00011158,,Jason,K,Wright,FALSE,1981-04-06 00:00,,M,jason46@adventure-works.com,40000,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,,2013-01-19 00:00,5-10 Miles,S,694-555-0176
11159,385,AW00011159,,Brianna,A,Hughes,FALSE,1981-03-16 00:00,,F,brianna57@adventure-works.com,40000,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,,2013-09-08 00:00,1-2 Miles,S,319-555-0183
11160,311,AW00011160,,Maurice,M,Tang,FALSE,1979-07-08 00:00,,M,maurice4@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,Space # 45,2013-02-21 00:00,5-10 Miles,S,947-555-0172
11161,311,AW00011161,,Emily,,Wood,FALSE,1979-10-20 00:00,,F,emily27@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,,2013-06-01 00:00,1-2 Miles,S,184-555-0114
11162,331,AW00011162,,Chase,,Cox,FALSE,1979-09-02 00:00,,M,chase10@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,,2013-02-18 00:00,5-10 Miles,S,764-555-0116
11163,372,AW00011163,,Gabriel,,Wang,FALSE,1980-06-18 00:00,,M,gabriel21@adventure-works.com,40000,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,,2013-05-01 00:00,5-10 Miles,M,617-555-0150
11164,374,AW00011164,,Devin,,Brooks,FALSE,1979-11-02 00:00,,M,devin63@adventure-works.com,40000,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,,2013-04-27 00:00,1-2 Miles,S,502-555-0138
11165,348,AW00011165,,Jocelyn,,Alexander,FALSE,1979-01-15 00:00,,F,jocelyn18@adventure-works.com,60000,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,,2013-05-25 00:00,1-2 Miles,M,354-555-0134
11166,631,AW00011166,,Ashley,,Martinez,FALSE,1977-10-22 00:00,,F,ashley18@adventure-works.com,70000,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,,2013-10-14 00:00,0-1 Miles,S,131-555-0194
11167,618,AW00011167,,Jasmine,J,Barnes,FALSE,1978-01-29 00:00,,F,jasmine43@adventure-works.com,80000,0,0,Bachelors,Management,0,1,9183 Via Del Sol,,2013-01-07 00:00,0-1 Miles,S,178-555-0156
11168,348,AW00011168,,David,,Rodriguez,FALSE,1973-11-12 00:00,,M,david83@adventure-works.com,80000,0,0,Bachelors,Management,0,1,38 Shangri-la Rd.,,2013-01-15 00:00,0-1 Miles,S,730-555-0128
11169,312,AW00011169,,Bryce,,Richardson,FALSE,1973-12-20 00:00,,M,bryce8@adventure-works.com,90000,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,,2013-05-26 00:00,0-1 Miles,M,178-555-0176
11170,612,AW00011170,,Carol,T,Howard,FALSE,1973-08-04 00:00,,F,carol5@adventure-works.com,90000,4,4,Bachelors,Management,1,1,6281 Edward Ave,,2013-08-26 00:00,0-1 Miles,M,845-555-0127
11171,385,AW00011171,,Jonathan,E,Hill,FALSE,1978-10-05 00:00,,M,jonathan43@adventure-works.com,100000,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,,2011-08-20 00:00,1-2 Miles,S,134-555-0196
11172,626,AW00011172,,Gabrielle,J,Adams,FALSE,1973-05-20 00:00,,F,gabrielle58@adventure-works.com,100000,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,,2013-05-03 00:00,1-2 Miles,M,403-555-0152
11173,552,AW00011173,,Sarah,F,Thomas,FALSE,1973-02-28 00:00,,F,sarah13@adventure-works.com,110000,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,,2013-03-02 00:00,0-1 Miles,S,868-555-0188
11174,338,AW00011174,,Nicholas,,Robinson,FALSE,1973-01-09 00:00,,M,nicholas19@adventure-works.com,110000,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,,2013-07-13 00:00,2-5 Miles,M,949-555-0138
11175,300,AW00011175,,Luis,,Wang,FALSE,1968-09-01 00:00,,M,luis24@adventure-works.com,70000,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,,2011-08-28 00:00,5-10 Miles,S,418-555-0127
11176,50,AW00011176,,Mason,D,Roberts,FALSE,1979-01-21 00:00,,M,mason25@adventure-works.com,90000,4,4,Bachelors,Management,1,1,5753 Megan Dr.,,2013-02-02 00:00,1-2 Miles,M,539-555-0162
11177,359,AW00011177,,Jose,M,Flores,FALSE,1948-01-01 00:00,,M,jose6@adventure-works.com,110000,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,,2013-03-29 00:00,5-10 Miles,M,157-555-0182
11178,334,AW00011178,,Nathan,J,Johnson,FALSE,1954-08-20 00:00,,M,nathan55@adventure-works.com,100000,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,,2013-02-21 00:00,1-2 Miles,M,117-555-0182
11179,300,AW00011179,,Molly,E,Rodriguez,FALSE,1959-12-08 00:00,,F,molly18@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,,2013-03-12 00:00,5-10 Miles,M,135-555-0185
11180,307,AW00011180,,April,,Anand,FALSE,1948-07-01 00:00,,F,april18@adventure-works.com,160000,1,3,Bachelors,Management,1,4,3531 Brookview Drive,,2013-03-17 00:00,0-1 Miles,M,702-555-0144
11181,338,AW00011181,,Devin,P,Martin,FALSE,1960-02-01 00:00,,M,devin13@adventure-works.com,170000,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,Unit B-105,2013-05-07 00:00,0-1 Miles,M,735-555-0197
11182,638,AW00011182,,Stephanie,,Torres,FALSE,1950-02-22 00:00,,F,stephanie19@adventure-works.com,70000,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,,2013-08-28 00:00,10+ Miles,S,567-555-0176
11183,368,AW00011183,,Jasmine,W,Lee,FALSE,1950-01-12 00:00,,F,jasmine19@adventure-works.com,70000,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,,2013-04-30 00:00,10+ Miles,S,147-555-0199
11184,311,AW00011184,,Meghan,,Hernandez,FALSE,1955-11-13 00:00,,F,meghan3@adventure-works.com,70000,4,0,Bachelors,Management,1,2,5872 L St.,,2013-08-10 00:00,10+ Miles,S,967-555-0188
11185,53,AW00011185,,Ashley,,Henderson,FALSE,1950-04-07 00:00,,F,ashley31@adventure-works.com,70000,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,,2013-02-21 00:00,10+ Miles,S,173-555-0121
11186,352,AW00011186,,Sarah,C,Price,FALSE,1949-11-18 00:00,,F,sarah25@adventure-works.com,70000,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,,2013-10-18 00:00,10+ Miles,S,180-555-0133
11187,612,AW00011187,,Jennifer,S,Cooper,FALSE,1949-08-21 00:00,,F,jennifer63@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,2429 Longview Road,,2013-04-03 00:00,10+ Miles,M,857-555-0111
11188,361,AW00011188,,Catherine,,Morris,FALSE,1950-03-06 00:00,,F,catherine16@adventure-works.com,60000,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,,2013-11-01 00:00,1-2 Miles,M,795-555-0117
11189,609,AW00011189,,Lawrence,W,Blanco,FALSE,1950-01-12 00:00,,M,lawrence14@adventure-works.com,60000,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,,2011-08-26 00:00,10+ Miles,S,656-555-0171
11190,300,AW00011190,,Carson,,Bryant,FALSE,1949-12-20 00:00,,M,carson17@adventure-works.com,70000,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,,2013-08-28 00:00,10+ Miles,M,240-555-0142
11191,310,AW00011191,,Kristi,E,Perez,FALSE,1951-06-17 00:00,,F,kristi39@adventure-works.com,70000,5,0,Bachelors,Management,1,3,1769 Lislin Ct,,2011-08-11 00:00,10+ Miles,S,123-555-0181
11192,637,AW00011192,,James,C,Brown,FALSE,1951-03-13 00:00,,M,james79@adventure-works.com,60000,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,,2013-06-23 00:00,2-5 Miles,M,725-555-0117
11193,553,AW00011193,,Ian,A,Gray,FALSE,1950-08-13 00:00,,M,ian72@adventure-works.com,60000,4,0,Bachelors,Management,1,2,5941 Gill Dr.,,2013-02-25 00:00,2-5 Miles,M,596-555-0190
11194,352,AW00011194,,Jacqueline,R,Price,FALSE,1950-12-08 00:00,,F,jacqueline0@adventure-works.com,60000,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,,2013-03-13 00:00,2-5 Miles,M,266-555-0112
11195,635,AW00011195,,Megan,,Henderson,FALSE,1951-08-10 00:00,,F,megan55@adventure-works.com,60000,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,,2013-04-14 00:00,10+ Miles,M,560-555-0150
11196,536,AW00011196,,Alfredo,,Romero,FALSE,1951-12-05 00:00,,M,alfredo10@adventure-works.com,60000,5,0,Bachelors,Management,1,3,2499 Greendell Pl,,2013-03-03 00:00,10+ Miles,M,342-555-0110
11197,637,AW00011197,,Andrea,,Morris,FALSE,1951-12-16 00:00,,F,andrea18@adventure-works.com,70000,3,1,Bachelors,Management,0,1,1883 Green View Court,,2013-05-02 00:00,1-2 Miles,M,715-555-0178
11198,368,AW00011198,,Brooke,,Sanders,FALSE,1952-05-25 00:00,,F,brooke3@adventure-works.com,70000,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,,2013-02-05 00:00,10+ Miles,S,215-555-0156
11199,302,AW00011199,,Jacqueline,,Bennett,FALSE,1957-11-02 00:00,,F,jacqueline1@adventure-works.com,70000,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,,2013-03-18 00:00,10+ Miles,M,413-555-0174
11200,69,AW00011200,,Jason,L,Griffin,FALSE,1953-05-21 00:00,,M,jason18@adventure-works.com,70000,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,,2013-02-07 00:00,1-2 Miles,M,232-555-0160
11201,369,AW00011201,,Amanda,,Foster,FALSE,1953-02-14 00:00,,F,amanda37@adventure-works.com,70000,4,1,Bachelors,Management,1,1,3984 San Francisco,,2013-07-01 00:00,10+ Miles,M,505-555-0159
11202,334,AW00011202,,Alexia,L,Price,FALSE,1958-08-22 00:00,,F,alexia0@adventure-works.com,80000,5,0,Bachelors,Management,0,2,2079 Wellington Ct,,2013-09-15 00:00,1-2 Miles,M,552-555-0118
11203,60,AW00011203,,Luis,D,Diaz,FALSE,1959-08-18 00:00,,M,luis21@adventure-works.com,40000,2,1,High School,Professional,1,2,3682 Diablo View Road,,2013-02-20 00:00,10+ Miles,M,171-555-0126
11204,536,AW00011204,,Destiny,C,Rivera,FALSE,1953-11-29 00:00,,F,destiny33@adventure-works.com,40000,2,1,High School,Professional,1,2,6965 Appalachian Drive,,2013-08-09 00:00,2-5 Miles,M,743-555-0111
11205,612,AW00011205,,Abby,,Fernandez,FALSE,1954-01-21 00:00,,F,abby13@adventure-works.com,40000,2,1,High School,Professional,1,2,8330 Glenside Court,,2013-07-27 00:00,10+ Miles,M,134-555-0119
11206,626,AW00011206,,Blake,,Flores,FALSE,1954-03-24 00:00,,M,blake60@adventure-works.com,60000,2,1,Partial College,Professional,1,1,9410 Ferry St.,,2013-05-11 00:00,10+ Miles,M,975-555-0163
11207,635,AW00011207,,Danielle,,Cox,FALSE,1954-01-16 00:00,,F,danielle12@adventure-works.com,60000,2,1,Partial College,Professional,1,1,2346 Wren Ave,,2013-01-31 00:00,10+ Miles,S,396-555-0158
11208,325,AW00011208,,Maria,,Reed,FALSE,1953-08-03 00:00,,F,maria4@adventure-works.com,60000,2,1,Bachelors,Management,1,0,1413 Bridgeview St,,2013-03-04 00:00,10+ Miles,M,156-555-0163
11209,336,AW00011209,,Allison,,Evans,FALSE,1953-07-12 00:00,,F,allison21@adventure-works.com,60000,2,1,Bachelors,Management,1,0,3515 Sutton Circle,,2013-03-25 00:00,10+ Miles,M,988-555-0151
11210,383,AW00011210,,Edward,J,Wood,FALSE,1953-12-06 00:00,,M,edward50@adventure-works.com,70000,4,1,Partial College,Professional,1,2,1039 Adelaide St.,,2013-05-06 00:00,10+ Miles,M,229-555-0114
11211,50,AW00011211,,Samantha,,Russell,FALSE,1960-10-08 00:00,,F,samantha42@adventure-works.com,40000,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,,2013-02-01 00:00,2-5 Miles,M,547-555-0121
11212,53,AW00011212,,Chloe,,Campbell,FALSE,1955-05-05 00:00,,F,chloe4@adventure-works.com,40000,2,1,High School,Professional,1,2,3562 East Ave.,# 4,2013-01-30 00:00,2-5 Miles,M,205-555-0169
11213,614,AW00011213,,Stephanie,B,Murphy,FALSE,1954-11-11 00:00,,F,stephanie11@adventure-works.com,60000,2,1,Partial College,Professional,1,2,5514 Grant Street,,2013-03-28 00:00,10+ Miles,S,293-555-0151
11214,545,AW00011214,,Charles,O,Miller,FALSE,1955-05-07 00:00,,M,charles9@adventure-works.com,60000,2,1,Partial College,Professional,1,2,2719 Little Dr,,2013-08-14 00:00,10+ Miles,S,389-555-0115
11215,62,AW00011215,,Ana,,Perry,FALSE,1961-06-17 00:00,,F,ana7@adventure-works.com,40000,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,,2013-02-15 00:00,10+ Miles,M,446-555-0134
11216,547,AW00011216,,Jasmine,A,Torres,FALSE,1955-11-17 00:00,,F,jasmine32@adventure-works.com,60000,2,1,Partial College,Professional,1,2,8328 San Francisco,,2011-08-15 00:00,10+ Miles,S,939-555-0130
11217,547,AW00011217,,Natalie,P,Adams,FALSE,1955-08-11 00:00,,F,natalie58@adventure-works.com,60000,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,,2011-08-10 00:00,10+ Miles,S,300-555-0150
11218,642,AW00011218,,Olivia,,Brown,FALSE,1961-09-07 00:00,,F,olivia4@adventure-works.com,60000,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,,2013-02-28 00:00,2-5 Miles,S,414-555-0147
11219,553,AW00011219,,Charles,,Cook,FALSE,1956-05-31 00:00,,M,charles69@adventure-works.com,60000,2,1,High School,Professional,1,2,6871 Bel Air Dr.,,2013-10-29 00:00,10+ Miles,M,755-555-0111
11220,310,AW00011220,,Erica,C,Huang,FALSE,1961-02-19 00:00,,F,erica5@adventure-works.com,60000,2,1,Partial College,Professional,1,1,9142 All Ways Drive,,2013-03-14 00:00,10+ Miles,M,618-555-0157
11221,334,AW00011221,,Nathan,,Perry,FALSE,1955-12-08 00:00,,M,nathan3@adventure-works.com,70000,4,2,Partial College,Professional,1,1,9714 Nicholas Drive,,2013-04-07 00:00,1-2 Miles,M,271-555-0191
11222,369,AW00011222,,Alexandra,,Rivera,FALSE,1956-02-14 00:00,,F,alexandra11@adventure-works.com,80000,3,1,Bachelors,Management,1,1,4999 Corte Segunda,,2013-11-01 00:00,1-2 Miles,M,488-555-0143
11223,52,AW00011223,,Hailey,I,Patterson,FALSE,1957-03-15 00:00,,F,hailey30@adventure-works.com,70000,2,1,High School,Professional,1,2,5045 Vancouver Way,# 133,2013-01-29 00:00,2-5 Miles,S,480-555-0126
11224,612,AW00011224,,Tiffany,J,Li,FALSE,1957-03-05 00:00,,F,tiffany3@adventure-works.com,70000,2,1,High School,Professional,1,2,6404 Del Mar Ave,,2011-08-07 00:00,10+ Miles,S,197-555-0118
11225,635,AW00011225,,Madison,D,Lee,FALSE,1962-02-12 00:00,,F,madison22@adventure-works.com,60000,2,1,Partial College,Professional,1,1,5927 Seaview Avenue,,2013-06-22 00:00,10+ Miles,M,471-555-0142
11226,552,AW00011226,,Sydney,T,Ross,FALSE,1962-09-23 00:00,,F,sydney26@adventure-works.com,60000,2,1,Partial College,Professional,1,1,5252 Santa Fe,,2013-02-21 00:00,2-5 Miles,M,219-555-0146
